,QueueGroupId,datetime,CallOffered_diff,CallAnswered_diff
5701675,368,2020-12-19 06:39:57,1.0,0.0
5701744,368,2020-12-19 06:41:06,0.0,0.0
5701813,368,2020-12-19 06:41:57,0.0,1.0
5701882,368,2020-12-19 06:42:57,0.0,0.0
5701952,368,2020-12-19 06:43:57,0.0,0.0
5702022,368,2020-12-19 06:44:57,0.0,1.0
5702092,368,2020-12-19 06:45:57,1.0,1.0
5702162,368,2020-12-19 06:46:57,0.0,0.0
5702232,368,2020-12-19 06:47:57,1.0,1.0
5702302,368,2020-12-19 06:48:56,1.0,0.0
5702372,368,2020-12-19 06:49:57,0.0,1.0
5702442,368,2020-12-19 06:50:57,0.0,0.0
5702512,368,2020-12-19 06:51:57,2.0,2.0
5702582,368,2020-12-19 06:52:57,6.0,5.0
5702652,368,2020-12-19 06:53:57,1.0,2.0
5702722,368,2020-12-19 06:54:57,1.0,1.0
5702792,368,2020-12-19 06:55:57,0.0,0.0
5702862,368,2020-12-19 06:56:57,0.0,0.0
5702932,368,2020-12-19 06:57:57,3.0,3.0
5703002,368,2020-12-19 06:59:07,4.0,1.0
